order_id,plan_at,plan_sum_total
464819431,2022-11-16,19488.69
464819431,2022-12-01,20926.0
464819431,2022-12-16,22332.9
464819431,2022-12-31,23719.89
464819431,2023-01-15,25086.97
464819431,2023-01-30,26434.17
464821042,2022-08-25,17250.0
464821147,2022-08-18,23000.0
464823875,2022-08-06,4900.0
464823875,2022-09-05,8270.0
464823875,2022-10-05,10650.0
464823875,2022-11-04,13030.0
464823875,2022-12-04,15410.0
464823875,2023-01-03,17790.0
464823875,2023-02-02,20170.0
464825758,2022-08-18,3450.0
464825807,2022-08-18,12650.0
464826095,2022-08-03,1450.0
464826095,2022-09-02,2390.0
464826095,2022-10-02,3124.85
464826095,2022-11-01,3839.0
464826095,2022-12-01,4532.45
464826095,2022-12-31,5222.45
464826095,2023-01-30,5912.45
464828855,2022-08-03,1430.0
464828855,2022-08-10,2145.0
464828855,2022-08-25,3208.77
464828855,2022-09-09,3978.84
464828855,2022-09-24,4472.469999999999
464828855,2022-10-09,4966.1
464828855,2022-10-24,5459.73
464828855,2022-11-08,5953.36
464828855,2022-11-23,6446.99
464828855,2022-12-08,6940.62
464828855,2022-12-23,7434.25
464828855,2023-01-07,7927.88
464828855,2023-01-22,8421.58
464830177,2022-08-18,3450.0
464831022,2022-08-03,720.0
464831022,2022-09-02,1190.0
464831022,2022-10-02,1534.0
464831022,2022-11-01,1878.0
464831022,2022-12-01,2222.0
464831022,2022-12-31,2566.0
464831022,2023-01-30,2910.0
464831300,2022-08-18,8050.0
464831769,2022-08-03,2850.0
464831769,2022-09-02,4750.0
464831769,2022-10-02,6136.44
464831769,2022-11-01,7506.44
464831769,2022-12-01,8876.44
464831769,2022-12-31,10246.44
464831769,2023-01-30,11616.44
464836532,2022-08-18,8050.0
464836761,2022-08-04,1820.0
464836761,2022-08-19,2730.0
464836761,2022-09-03,3705.07
464836761,2022-09-18,4297.65
464836761,2022-10-03,4826.74
464836761,2022-10-18,5355.83
464836761,2022-11-02,5884.919999999999
464836761,2022-11-17,6414.009999999999
464836761,2022-12-02,6943.099999999999
464836761,2022-12-17,7472.19
464836761,2023-01-01,8001.28
464836761,2023-01-16,8530.37
464836761,2023-01-31,9059.47
464837029,2022-08-18,10350.0
464838235,2022-08-24,11500.0
464838272,2022-08-18,3450.0
464841452,2022-08-18,13800.0
464841774,2022-08-18,8050.0
464842877,2022-08-18,2300.0
464844356,2022-08-03,6900.0
464844356,2022-09-02,11700.0
464844356,2022-10-02,15080.0
464844356,2022-11-01,18460.0
464844356,2022-12-01,21840.0
464844356,2022-12-31,25220.0
464844356,2023-01-30,28600.0
464844887,2022-08-18,9200.0
464847240,2022-08-18,20700.0
464849031,2022-08-03,4600.0
464849031,2022-08-18,6900.0
464849031,2022-09-02,10077.52
464849031,2022-09-17,12717.95
464849031,2022-10-02,14635.63
464849031,2022-10-17,16458.94
464849031,2022-11-01,17999.77
464849031,2022-11-16,19488.69
464849031,2022-12-01,20926.0
464849031,2022-12-16,22332.9
464849031,2022-12-31,23719.89
464849031,2023-01-15,25086.97
464849031,2023-01-30,26434.17
464852135,2022-08-18,4600.0
464852145,2022-08-03,2500.0
464852145,2022-08-10,3750.0
464852145,2022-08-25,6344.32
464852145,2022-09-09,8099.93
464852145,2022-09-24,9553.83
464852145,2022-10-09,10603.1
464852145,2022-10-24,11618.13
464852145,2022-11-08,12599.21
464852145,2022-11-23,13546.65
464852145,2022-12-08,14462.09
464852145,2022-12-23,15364.58
464852145,2023-01-07,16254.109999999999
464852145,2023-01-22,17130.760000000002
464857081,2022-08-18,18400.0
464857314,2022-08-03,720.0
464857314,2022-09-02,1190.0
464857314,2022-10-02,1556.36
464857314,2022-11-01,1912.4
464857314,2022-12-01,2258.12
464857314,2022-12-31,2602.12
464857314,2023-01-30,2946.12
464860540,2022-08-11,5520.0
464860540,2022-08-26,8280.0
464860540,2022-09-10,10748.72
464860540,2022-09-25,12341.44
464860540,2022-10-10,13934.16
464860540,2022-10-25,15526.880000000001
464860540,2022-11-09,17119.6
464860540,2022-11-24,18712.32
464860540,2022-12-09,20305.04
464860540,2022-12-24,21897.760000000002
464860540,2023-01-08,23490.48
464860540,2023-01-23,25083.2
464860540,2023-02-07,26676.0
464861262,2022-08-03,720.0
464861262,2022-09-02,1190.0
464861262,2022-10-02,1556.36
464861262,2022-11-01,1912.4
464861262,2022-12-01,2258.12
464861262,2022-12-31,2602.12
464861262,2023-01-30,2946.12
464866836,2022-08-06,2850.0
464866836,2022-09-05,4750.0
464866836,2022-10-05,6120.0
464866836,2022-11-04,7490.0
464866836,2022-12-04,8860.0
464866836,2023-01-03,10230.0
464866836,2023-02-02,11600.0
464870633,2022-08-03,2850.0
464870633,2022-09-02,4750.0
464870633,2022-10-02,6209.05
464870633,2022-11-01,7627.0
464870633,2022-12-01,9003.85
464870633,2022-12-31,10373.85
464870633,2023-01-30,11743.85
464871383,2022-08-06,2500.0
464871383,2022-08-13,3750.0
464871383,2022-08-28,5611.12
464871383,2022-09-12,6992.93
464871383,2022-09-27,8206.33
464871383,2022-10-12,9177.76
464871383,2022-10-27,10152.77
464871383,2022-11-11,11094.12
464871383,2022-11-26,12022.52
464871383,2022-12-11,12937.960000000001
464871383,2022-12-26,13840.45
464871383,2023-01-10,14729.98
464871383,2023-01-25,15606.630000000001
464872764,2022-08-03,6900.0
464872764,2022-09-02,11700.0
464872764,2022-10-02,15080.0
464872764,2022-11-01,18460.0
464872764,2022-12-01,21840.0
464872764,2022-12-31,25220.0
464872764,2023-01-30,28600.0
464872859,2022-08-20,3220.0
464872859,2022-09-04,4830.0
464872859,2022-09-19,6625.67
464872859,2022-10-04,8125.77
464872859,2022-10-19,9318.43
464872859,2022-11-03,10492.820000000002
464872859,2022-11-18,11519.460000000001
464872859,2022-12-03,12532.160000000002
464872859,2022-12-18,13530.93
464872859,2023-01-02,14515.760000000002
464872859,2023-01-17,15486.65
464872859,2023-02-01,16443.61
464872859,2023-02-16,17386.64
464872978,2022-08-03,4280.0
464872978,2022-08-10,6420.0
464872978,2022-08-25,9381.48
464872978,2022-09-09,10861.48
464872978,2022-09-24,12341.48
464872978,2022-10-09,13821.48
464872978,2022-10-24,15301.48
464872978,2022-11-08,16781.48
464872978,2022-11-23,18261.48
464872978,2022-12-08,19741.48
464872978,2022-12-23,21221.48
464872978,2023-01-07,22701.48
464872978,2023-01-22,24181.48
464876818,2022-08-03,2140.0
464876818,2022-08-10,3210.0
464876818,2022-08-25,4690.74
464876818,2022-09-09,5430.74
464876818,2022-09-24,6170.74
464876818,2022-10-09,6910.74
464876818,2022-10-24,7650.74
464876818,2022-11-08,8390.74
464876818,2022-11-23,9130.74
464876818,2022-12-08,9870.74
464876818,2022-12-23,10610.74
464876818,2023-01-07,11350.74
464876818,2023-01-22,12090.74
464877019,2022-09-04,6709.59
464877141,2022-08-03,2850.0
464877141,2022-09-02,4750.0
464877141,2022-10-02,6120.0
464877141,2022-11-01,7490.0
464877141,2022-12-01,8860.0
464877141,2022-12-31,10230.0
464877141,2023-01-30,11600.0
464877417,2022-08-18,11500.0
464879371,2022-08-18,11500.0
464880281,2022-08-18,6900.0
464883343,2022-08-03,1450.0
464883343,2022-09-02,2390.0
464883343,2022-10-02,3124.85
464883343,2022-11-01,3839.0
464883343,2022-12-01,4532.45
464883343,2022-12-31,5222.45
464883343,2023-01-30,5912.45
464883553,2022-08-05,3220.0
464883553,2022-08-20,4830.0
464883553,2022-09-04,6525.59
464883553,2022-09-19,8012.13
464883553,2022-10-04,9125.18
464883553,2022-10-19,10054.27
464883553,2022-11-03,10983.36
464883553,2022-11-18,11912.45
464883553,2022-12-03,12841.54
464883553,2022-12-18,13770.630000000001
464883553,2023-01-02,14699.72
464883553,2023-01-17,15628.81
464883553,2023-02-01,16557.91
464883975,2022-08-03,1070.0
464883975,2022-08-10,1605.0
464883975,2022-08-25,2405.36
464883975,2022-09-09,2790.16
464883975,2022-09-24,3160.16
464883975,2022-10-09,3530.16
464883975,2022-10-24,3900.16
464883975,2022-11-08,4270.160000000001
464883975,2022-11-23,4640.160000000001
464883975,2022-12-08,5010.160000000001
464883975,2022-12-23,5380.160000000001
464883975,2023-01-07,5750.160000000001
464883975,2023-01-22,6120.160000000001
464884972,2022-08-18,5401.65
464889131,2022-08-04,3570.0
464889131,2022-08-11,5355.0
464889131,2022-08-26,7253.56
464889131,2022-09-10,8487.19
464889131,2022-09-25,9720.82
464889131,2022-10-10,10954.45
464889131,2022-10-25,12188.080000000002
464889131,2022-11-09,13421.710000000001
464889131,2022-11-24,14655.34
464889131,2022-12-09,15888.970000000001
464889131,2022-12-24,17122.600000000002
464889131,2023-01-08,18356.230000000003
464889131,2023-01-23,19589.93
464890071,2022-08-03,720.0
464890071,2022-08-10,1080.0
464890071,2022-08-25,1365.35
464890071,2022-09-09,1612.62
464890071,2022-09-24,1859.8899999999999
464890071,2022-10-09,2107.16
464890071,2022-10-24,2354.43
464890071,2022-11-08,2601.7
464890071,2022-11-23,2848.97
464890071,2022-12-08,3096.24
464890071,2022-12-23,3343.51
464890071,2023-01-07,3590.78
464890071,2023-01-22,3838.08
464891434,2022-08-03,1430.0
464891434,2022-08-10,2145.0
464891434,2022-08-25,3341.76
464891434,2022-09-09,4174.7699999999995
464891434,2022-09-24,4873.900000000001
464891434,2022-10-09,5379.380000000001
464891434,2022-10-24,5873.01
464891434,2022-11-08,6366.64
464891434,2022-11-23,6860.27
464891434,2022-12-08,7353.900000000001
464891434,2022-12-23,7847.530000000001
464891434,2023-01-07,8341.16
464891434,2023-01-22,8834.86
464893423,2022-08-03,4200.0
464893423,2022-08-18,6300.0
464893423,2022-09-02,8526.0
464893423,2022-09-17,9966.0
464893423,2022-10-02,11166.0
464893423,2022-10-17,12366.0
464893423,2022-11-01,13566.0
464893423,2022-11-16,14766.0
464893423,2022-12-01,15966.0
464893423,2022-12-16,17166.0
464893423,2022-12-31,18366.0
464893423,2023-01-15,19566.0
464893423,2023-01-30,20766.0
464893703,2022-08-03,3570.0
464893703,2022-08-10,5355.0
464893703,2022-08-25,6683.62
464893703,2022-09-09,7917.25
464893703,2022-09-24,9150.88
464893703,2022-10-09,10384.51
464893703,2022-10-24,11618.140000000001
464893703,2022-11-08,12851.77
464893703,2022-11-23,14085.4
464893703,2022-12-08,15319.03
464893703,2022-12-23,16552.660000000003
464893703,2023-01-07,17786.290000000005
464893703,2023-01-22,19019.99
464893885,2022-08-18,17250.0
464895827,2022-08-18,9200.0
464897849,2022-08-03,6900.0
464897849,2022-09-02,11700.0
464897849,2022-10-02,15080.0
464897849,2022-11-01,18460.0
464897849,2022-12-01,21840.0
464897849,2022-12-31,25220.0
464897849,2023-01-30,28600.0
464898995,2022-08-04,2740.0
464898995,2022-08-19,4110.0
464898995,2022-09-03,5560.04
464898995,2022-09-18,6831.3
464898995,2022-10-03,7840.36
464898995,2022-10-18,8812.88
464898995,2022-11-02,9607.42
464898995,2022-11-17,10401.96
464898995,2022-12-02,11196.499999999998
464898995,2022-12-17,11991.039999999999
464898995,2023-01-01,12785.58
464898995,2023-01-16,13580.119999999999
464898995,2023-01-31,14374.72
464899221,2022-08-03,1820.0
464899221,2022-08-18,2730.0
464899221,2022-09-02,3998.9500000000003
464899221,2022-09-17,5053.66
464899221,2022-10-02,5818.660000000001
464899221,2022-10-17,6546.13
464899221,2022-11-01,7161.01
464899221,2022-11-16,7755.139999999999
464899221,2022-12-01,8328.89
464899221,2022-12-16,8889.72
464899221,2022-12-31,9442.61
464899221,2023-01-15,9987.57
464899221,2023-01-30,10524.599999999999
464905957,2022-08-03,720.0
464905957,2022-08-10,1080.0
464905957,2022-08-25,1346.31
464905957,2022-09-09,1593.58
464905957,2022-09-24,1840.85
464905957,2022-10-09,2088.12
464905957,2022-10-24,2335.39
464905957,2022-11-08,2582.66
464905957,2022-11-23,2829.93
464905957,2022-12-08,3077.2
464905957,2022-12-23,3324.4700000000003
464905957,2023-01-07,3571.7400000000002
464905957,2023-01-22,3819.04
464907168,2022-08-03,3680.0
464907168,2022-08-18,5520.0
464907168,2022-09-02,7457.8099999999995
464907168,2022-09-17,9156.71
464907168,2022-10-02,10294.98
464907168,2022-10-17,11356.789999999999
464907168,2022-11-01,12418.599999999999
464907168,2022-11-16,13480.41
464907168,2022-12-01,14542.22
464907168,2022-12-16,15604.029999999999
464907168,2022-12-31,16665.84
464907168,2023-01-15,17727.649999999998
464907168,2023-01-30,18789.55
464910280,2022-08-18,23313.7
464910483,2022-08-18,23000.0
464910884,2022-08-10,720.0
464910884,2022-08-17,1080.0
464910884,2022-09-01,1365.35
464910884,2022-09-16,1612.62
464910884,2022-10-01,1859.8899999999999
464910884,2022-10-16,2107.16
464910884,2022-10-31,2354.43
464910884,2022-11-15,2601.7
464910884,2022-11-30,2848.97
464910884,2022-12-15,3096.24
464910884,2022-12-30,3343.51
464910884,2023-01-14,3590.78
464910884,2023-01-29,3838.08
464910978,2022-08-03,3570.0
464910978,2022-08-10,5355.0
464910978,2022-08-25,7158.57
464910978,2022-09-09,8392.2
464910978,2022-09-24,9625.83
464910978,2022-10-09,10859.460000000001
464910978,2022-10-24,12093.090000000002
464910978,2022-11-08,13326.720000000001
464910978,2022-11-23,14560.35
464910978,2022-12-08,15793.980000000001
464910978,2022-12-23,17027.61
464910978,2023-01-07,18261.24
464910978,2023-01-22,19494.94
464913459,2022-08-14,4600.0
464913459,2022-08-29,6900.0
464913459,2022-09-13,9711.82
464913459,2022-09-28,12055.090000000002
464913459,2022-10-13,13808.55
464913459,2022-10-28,15468.56
464913459,2022-11-12,16833.0
464913459,2022-11-27,18160.27
464913459,2022-12-12,19487.54
464913459,2022-12-27,20814.81
464913459,2023-01-11,22142.08
464913459,2023-01-26,23469.350000000002
464913459,2023-02-10,24796.65
464915747,2022-08-03,3220.0
464915747,2022-08-18,4830.0
464915747,2022-09-02,6525.59
464915747,2022-09-17,8012.13
464915747,2022-10-02,9108.460000000001
464915747,2022-10-17,10037.550000000001
464915747,2022-11-01,10966.640000000001
464915747,2022-11-16,11895.730000000001
464915747,2022-12-01,12824.820000000002
464915747,2022-12-16,13753.910000000002
464915747,2022-12-31,14683.0
464915747,2023-01-15,15612.09
464915747,2023-01-30,16541.19
464915948,2022-08-03,2850.0
464915948,2022-09-02,4750.0
464915948,2022-10-02,6120.0
464915948,2022-11-01,7490.0
464915948,2022-12-01,8860.0
464915948,2022-12-31,10230.0
464915948,2023-01-30,11600.0
464916028,2022-08-03,4600.0
464916028,2022-08-18,6900.0
464916028,2022-09-02,9600.52
464916028,2022-09-17,11853.350000000002
464916028,2022-10-02,13556.829999999998
464916028,2022-10-17,14990.279999999999
464916028,2022-11-01,16317.55
464916028,2022-11-16,17644.82
464916028,2022-12-01,18972.09
464916028,2022-12-16,20299.36
464916028,2022-12-31,21626.63
464916028,2023-01-15,22953.9
464916028,2023-01-30,24281.2
464917541,2022-08-07,5520.0
464917541,2022-08-22,8280.0
464917541,2022-09-06,11186.72
464917541,2022-09-21,13735.07
464917541,2022-10-06,15757.82
464917541,2022-10-21,17732.79
464917541,2022-11-05,19370.11
464917541,2022-11-20,20962.829999999998
464917541,2022-12-05,22555.55
464917541,2022-12-20,24148.27
464917541,2023-01-04,25740.989999999998
464917541,2023-01-19,27333.71
464917541,2023-02-03,28926.51
464922711,2022-08-09,4600.0
464922711,2022-08-24,6900.0
464922711,2022-09-08,9322.27
464922711,2022-09-23,11180.45
464922711,2022-10-08,12507.72
464922711,2022-10-23,13834.99
464922711,2022-11-07,15162.26
464922711,2022-11-22,16489.53
464922711,2022-12-07,17816.8
464922711,2022-12-22,19144.07
464922711,2023-01-06,20471.34
464922711,2023-01-21,21798.61
464922711,2023-02-05,23125.91
464924345,2022-08-03,720.0
464924345,2022-08-10,1080.0
464924345,2022-08-25,1612.86
464924345,2022-09-09,2008.49
464924345,2022-09-24,2355.9
464924345,2022-10-09,2632.84
464924345,2022-10-24,2906.0699999999997
464924345,2022-11-08,3175.9700000000003
464924345,2022-11-23,3441.7799999999997
464924345,2022-12-08,3690.04
464924345,2022-12-23,3937.3100000000004
464924345,2023-01-07,4184.580000000001
464924345,2023-01-22,4431.88
464924449,2022-08-03,3210.0
464924449,2022-08-10,4815.0
464924449,2022-08-25,7207.05
464924449,2022-09-09,8317.05
464924449,2022-09-24,9427.05
464924449,2022-10-09,10537.05
464924449,2022-10-24,11647.05
464924449,2022-11-08,12757.05
464924449,2022-11-23,13867.05
464924449,2022-12-08,14977.05
464924449,2022-12-23,16087.05
464924449,2023-01-07,17197.05
464924449,2023-01-22,18307.05
464935446,2022-08-03,3570.0
464935446,2022-08-10,5355.0
464935446,2022-08-25,6683.62
464935446,2022-09-09,7917.25
464935446,2022-09-24,9150.88
464935446,2022-10-09,10384.51
464935446,2022-10-24,11618.140000000001
464935446,2022-11-08,12851.77
464935446,2022-11-23,14085.4
464935446,2022-12-08,15319.03
464935446,2022-12-23,16552.660000000003
464935446,2023-01-07,17786.290000000005
464935446,2023-01-22,19019.99
464935540,2022-08-03,720.0
464935540,2022-08-10,1080.0
464935540,2022-08-25,1384.3899999999999
464935540,2022-09-09,1631.6599999999999
464935540,2022-09-24,1878.9299999999998
464935540,2022-10-09,2126.2
464935540,2022-10-24,2373.47
464935540,2022-11-08,2620.74
464935540,2022-11-23,2868.0099999999998
464935540,2022-12-08,3115.2799999999997
464935540,2022-12-23,3362.55
464935540,2023-01-07,3609.82
464935540,2023-01-22,3857.12
464939434,2022-08-04,2740.0
464939434,2022-08-19,4110.0
464939434,2022-09-03,5385.24
464939434,2022-09-18,6179.78
464939434,2022-10-03,6974.32
464939434,2022-10-18,7768.86
464939434,2022-11-02,8563.4
464939434,2022-11-17,9357.94
464939434,2022-12-02,10152.48
464939434,2022-12-17,10947.02
464939434,2023-01-01,11741.560000000001
464939434,2023-01-16,12536.1
464939434,2023-01-31,13330.7
464940392,2022-08-18,3450.0
464944617,2022-08-18,8050.0
464945346,2022-08-18,6900.0
464946529,2022-08-26,3210.0
464946529,2022-09-02,4815.0
464946529,2022-09-17,6010.47
464946529,2022-10-02,7120.47
464946529,2022-10-17,8230.47
464946529,2022-11-01,9340.47
464946529,2022-11-16,10450.47
464946529,2022-12-01,11560.47
464946529,2022-12-16,12670.47
464946529,2022-12-31,13780.47
464946529,2023-01-15,14890.47
464946529,2023-01-30,16000.47
464946529,2023-02-14,17110.47
464946720,2022-08-18,2300.0
464948687,2022-08-18,2300.0
464950426,2022-08-03,720.0
464950426,2022-09-02,1190.0
464950426,2022-10-02,1556.36
464950426,2022-11-01,1912.4
464950426,2022-12-01,2258.12
464950426,2022-12-31,2602.12
464950426,2023-01-30,2946.12
464953132,2022-08-03,4280.0
464953132,2022-08-10,6420.0
464953132,2022-08-25,8583.76
464953132,2022-09-09,10063.76
464953132,2022-09-24,11543.76
464953132,2022-10-09,13023.76
464953132,2022-10-24,14503.76
464953132,2022-11-08,15983.76
464953132,2022-11-23,17463.76
464953132,2022-12-08,18943.76
464953132,2022-12-23,20423.76
464953132,2023-01-07,21903.76
464953132,2023-01-22,23383.76
464953671,2022-08-18,23000.0
464953939,2022-08-03,920.0
464953939,2022-08-18,1380.0
464953939,2022-09-02,1864.45
464953939,2022-09-17,2360.12
464953939,2022-10-02,2725.64
464953939,2022-10-17,3072.54
464953939,2022-11-01,3370.0600000000004
464953939,2022-11-16,3659.4
464953939,2022-12-01,3944.7500000000005
464953939,2022-12-16,4226.12
464953939,2022-12-31,4503.51
464953939,2023-01-15,4776.92
464953939,2023-01-30,5046.400000000001
464956112,2022-08-18,5750.0
464960483,2022-08-03,1450.0
464960483,2022-09-02,2390.0
464960483,2022-10-02,3080.0
464960483,2022-11-01,3770.0
464960483,2022-12-01,4460.0
464960483,2022-12-31,5150.0
464960483,2023-01-30,5840.0
464963154,2022-08-03,2140.0
464963154,2022-08-10,3210.0
464963154,2022-08-25,4747.72
464963154,2022-09-09,5487.72
464963154,2022-09-24,6227.72
464963154,2022-10-09,6967.72
464963154,2022-10-24,7707.72
464963154,2022-11-08,8447.72
464963154,2022-11-23,9187.72
464963154,2022-12-08,9927.72
464963154,2022-12-23,10667.72
464963154,2023-01-07,11407.72
464963154,2023-01-22,12147.72
464963644,2022-08-03,920.0
464963644,2022-08-18,1380.0
464963644,2022-09-02,2014.55
464963644,2022-09-17,2542.4700000000003
464963644,2022-10-02,2925.74
464963644,2022-10-17,3290.39
464963644,2022-11-01,3598.4100000000003
464963644,2022-11-16,3895.95
464963644,2022-12-01,4183.35
464963644,2022-12-16,4464.719999999999
464963644,2022-12-31,4742.11
464963644,2023-01-15,5015.5199999999995
464963644,2023-01-30,5285.0
464964106,2022-08-03,3220.0
464964106,2022-08-18,4830.0
464964106,2022-09-02,6525.59
464964106,2022-09-17,7974.97
464964106,2022-10-02,8904.060000000001
464964106,2022-10-17,9833.150000000001
464964106,2022-11-01,10762.240000000002
464964106,2022-11-16,11691.330000000002
464964106,2022-12-01,12620.420000000002
464964106,2022-12-16,13549.510000000002
464964106,2022-12-31,14478.599999999999
464964106,2023-01-15,15407.689999999999
464964106,2023-01-30,16336.79
464967114,2022-09-07,11500.0
464967211,2022-09-05,2300.0
464971212,2022-08-03,2850.0
464971212,2022-08-10,4275.0
464971212,2022-08-25,6248.71
464971212,2022-09-09,7235.070000000001
464971212,2022-09-24,8221.43
464971212,2022-10-09,9207.79
464971212,2022-10-24,10194.15
464971212,2022-11-08,11180.51
464971212,2022-11-23,12166.87
464971212,2022-12-08,13153.230000000001
464971212,2022-12-23,14139.59
464971212,2023-01-07,15125.95
464971212,2023-01-22,16112.35
464974110,2022-08-03,720.0
464974110,2022-09-02,1190.0
464974110,2022-10-02,1556.36
464974110,2022-11-01,1912.4
464974110,2022-12-01,2258.12
464974110,2022-12-31,2602.12
464974110,2023-01-30,2946.12
464975459,2022-08-18,8050.0
464977555,2022-08-18,11500.0
464979953,2022-08-08,3570.0
464979953,2022-08-15,5355.0
464979953,2022-08-30,7918.49
464979953,2022-09-14,9152.12
464979953,2022-09-29,10385.75
464979953,2022-10-14,11619.380000000001
464979953,2022-10-29,12853.010000000002
464979953,2022-11-13,14086.640000000001
464979953,2022-11-28,15320.27
464979953,2022-12-13,16553.9
464979953,2022-12-28,17787.530000000002
464979953,2023-01-12,19021.160000000003
464979953,2023-01-27,20254.86
464982026,2022-08-03,720.0
464982026,2022-09-02,1190.0
464982026,2022-10-02,1534.0
464982026,2022-11-01,1878.0
464982026,2022-12-01,2222.0
464982026,2022-12-31,2566.0
464982026,2023-01-30,2910.0
464985192,2022-08-03,720.0
464985192,2022-09-02,1190.0
464985192,2022-10-02,1534.0
464985192,2022-11-01,1883.51
464985192,2022-12-01,2227.51
464985192,2022-12-31,2571.51
464985192,2023-01-30,2915.51
464985680,2022-08-03,2140.0
464985680,2022-08-10,3210.0
464985680,2022-08-25,4822.84
464985680,2022-09-09,6006.84
464985680,2022-09-24,7046.54
464985680,2022-10-09,7875.34
464985680,2022-10-24,8693.039999999999
464985680,2022-11-08,9503.18
464985680,2022-11-23,10298.68
464985680,2022-12-08,11083.08
464985680,2022-12-23,11856.380000000001
464985680,2023-01-07,12618.58
464985680,2023-01-22,13369.68
464985825,2022-08-09,2140.0
464985825,2022-08-16,3210.0
464985825,2022-08-31,4804.6900000000005
464985825,2022-09-15,5988.6900000000005
464985825,2022-09-30,7028.39
464985825,2022-10-15,7857.1900000000005
464985825,2022-10-30,8674.89
464985825,2022-11-14,9477.05
464985825,2022-11-29,10217.05
464985825,2022-12-14,10957.05
464985825,2022-12-29,11697.05
464985825,2023-01-13,12437.05
464985825,2023-01-28,13177.05
464986078,2022-08-18,1150.0
464988029,2022-08-06,2140.0
464988029,2022-08-13,3210.0
464988029,2022-08-28,4006.98
464988029,2022-09-12,4746.98
464988029,2022-09-27,5486.98
464988029,2022-10-12,6226.98
464988029,2022-10-27,6966.98
464988029,2022-11-11,7706.98
464988029,2022-11-26,8446.98
464988029,2022-12-11,9186.98
464988029,2022-12-26,9926.98
464988029,2023-01-10,10666.98
464988029,2023-01-25,11406.98
464990117,2022-08-10,3570.0
464990117,2022-08-17,5355.0
464990117,2022-09-01,8013.47
464990117,2022-09-16,9247.1
464990117,2022-10-01,10480.73
464990117,2022-10-16,11714.36
464990117,2022-10-31,12947.990000000002
464990117,2022-11-15,14181.62
464990117,2022-11-30,15415.25
464990117,2022-12-15,16648.88
464990117,2022-12-30,17882.510000000002
464990117,2023-01-14,19116.140000000003
464990117,2023-01-29,20349.84
464992168,2022-08-03,4600.0
464992168,2022-08-18,6900.0
464992168,2022-09-02,9385.87
464992168,2022-09-17,11137.87
464992168,2022-10-02,12465.14
464992168,2022-10-17,13792.41
464992168,2022-11-01,15119.68
464992168,2022-11-16,16446.949999999997
464992168,2022-12-01,17774.219999999998
464992168,2022-12-16,19101.489999999998
464992168,2022-12-31,20428.76
464992168,2023-01-15,21756.03
464992168,2023-01-30,23083.329999999998
464992748,2022-08-07,3930.0
464992748,2022-08-14,5895.0
464992748,2022-08-29,8897.61
464992748,2022-09-13,10743.500000000002
464992748,2022-09-28,12100.77
464992748,2022-10-13,13458.04
464992748,2022-10-28,14815.310000000001
464992748,2022-11-12,16172.58
464992748,2022-11-27,17529.850000000002
464992748,2022-12-12,18887.12
464992748,2022-12-27,20244.390000000003
464992748,2023-01-11,21601.66
464992748,2023-01-26,22958.960000000003
464996667,2022-08-03,4200.0
464996667,2022-09-02,7080.0
464996667,2022-10-02,9252.6
464996667,2022-11-01,11364.0
464996667,2022-12-01,13414.2
464996667,2022-12-31,15454.2
464996667,2023-01-30,17494.2
464997983,2022-08-03,0.0
464997983,2022-08-10,0.0
464997983,2022-08-25,1365.49
464997983,2022-09-09,2155.6000000000004
464997983,2022-09-24,2772.8700000000003
464997983,2022-10-09,3390.1400000000003
464997983,2022-10-24,4007.4100000000003
464997983,2022-11-08,4624.679999999999
464997983,2022-11-23,5241.949999999999
464997983,2022-12-08,5859.219999999999
464997983,2022-12-23,6476.49
464997983,2023-01-07,7093.759999999999
464997983,2023-01-22,7711.0599999999995
464998182,2022-08-03,3210.0
464998182,2022-08-10,4815.0
464998182,2022-08-25,6181.41
464998182,2022-09-09,7291.41
464998182,2022-09-24,8401.41
464998182,2022-10-09,9511.41
464998182,2022-10-24,10621.41
464998182,2022-11-08,11731.41
464998182,2022-11-23,12841.41
464998182,2022-12-08,13951.41
464998182,2022-12-23,15061.41
464998182,2023-01-07,16171.41
464998182,2023-01-22,17281.41
464998251,2022-08-18,13800.0
465000381,2022-09-14,3450.0
465008550,2022-08-03,2740.0
465008550,2022-08-18,4110.0
465008550,2022-09-02,5602.88
465008550,2022-09-17,7182.9400000000005
465008550,2022-10-02,8330.449999999999
465008550,2022-10-17,9421.18
465008550,2022-11-01,10343.59
465008550,2022-11-16,11234.83
465008550,2022-12-01,12095.21
465008550,2022-12-16,12937.42
465008550,2022-12-31,13767.710000000001
465008550,2023-01-15,14586.08
465008550,2023-01-30,15392.59
465010309,2022-08-03,720.0
465010309,2022-09-02,1190.0
465010309,2022-10-02,1534.0
465010309,2022-11-01,1878.0
465010309,2022-12-01,2222.0
465010309,2022-12-31,2566.0
465010309,2023-01-30,2910.0
465010667,2022-08-03,2850.0
465010667,2022-08-10,4275.0
465010667,2022-08-25,5717.0599999999995
465010667,2022-09-09,6703.42
465010667,2022-09-24,7689.78
465010667,2022-10-09,8676.140000000001
465010667,2022-10-24,9662.5
465010667,2022-11-08,10648.86
465010667,2022-11-23,11635.220000000001
465010667,2022-12-08,12621.580000000002
465010667,2022-12-23,13607.94
465010667,2023-01-07,14594.300000000001
465010667,2023-01-22,15580.7
465011744,2022-08-06,720.0
465011744,2022-09-05,1190.0
465011744,2022-10-05,1534.0
465011744,2022-11-04,1878.0
